awc_code,awc_name,lat,lon,awc_alpha_code,dist_code
" ""29572011032N""",Huskur Sanjeevini Nagara (Anekal)," ""12.861608"""," ""77.70496"""," ""E""","""572"""
" ""29572011033N""",Hebbagodi H (Anekal)," ""12.829204"""," ""77.68107"""," ""E""","""572"""
" ""29572011034N""",veerasandra. B (Anekal)," ""12.833959"""," ""77.672035"""," ""E""","""572"""
" ""29572011035N""",Kudlu D (Anekal)," ""12.889131"""," ""77.65316"""," ""E""","""572"""
" ""29572011101""",Jigani-a (Anekal)," ""12.785559"""," ""77.63942"""," ""E""","""572"""
" ""29572011102""",Jigani-b (Anekal)," ""12.787192"""," ""77.63637"""," ""E""","""572"""
" ""29572011103""",Jigani-c (Anekal)," ""12.783192"""," ""77.62953"""," ""E""","""572"""
" ""29572011104""",Jigani-d (Anekal)," ""12.7856"""," ""77.63943"""," ""E""","""572"""
" ""29572011105""",Jigani-e (Anekal)," ""12.78768"""," ""77.63271"""," ""E""","""572"""
" ""29572011106""",Jigani-f (Anekal)," ""12.784131"""," ""77.64161"""," ""E""","""572"""
" ""29572011107""",Jigani Janathacolony (Anekal)," ""12.781015"""," ""77.64057"""," ""E""","""572"""
" ""29572011108""",Jigani Bestarbeedi (Anekal)," ""12.786515"""," ""77.635895"""," ""E""","""572"""
" ""29572011109""",Jigani Kuntlureddilayout (Anekal)," ""12.784233"""," ""77.63496"""," ""E""","""572"""
" ""29572011110""",Jigani Santhebeedi (Anekal)," ""12.783263"""," ""77.63925"""," ""E""","""572"""
" ""29572011111""",Jigani Hennagara Road (Anekal)," ""12.786756"""," ""77.64153"""," ""E""","""572"""
" ""29572011112""",Shrirampura (Anekal)," ""12.799503"""," ""77.664635"""," ""E""","""572"""
" ""29572011113""",Bandenallasandra (Anekal)," ""12.828447"""," ""77.655075"""," ""E""","""572"""
" ""29572011114""",Kyalasanahalli (Anekal)," ""12.8026705"""," ""77.65299"""," ""E""","""572"""
" ""29572011115""",Hulimangala (Anekal)," ""12.818644"""," ""77.63695"""," ""E""","""572"""
" ""29572011116""",Hulimangaladinne (Anekal)," ""12.82676"""," ""77.65031"""," ""E""","""572"""
" ""29572011117""",Koppa (Anekal)," ""12.801528"""," ""77.6339"""," ""E""","""572"""
" ""29572011118""",Koppagate-a (Anekal)," ""12.7961"""," ""77.6154"""," ""E""","""572"""
" ""29572011119""",Koppagate-b (Anekal)," ""12.795529"""," ""77.61536"""," ""E""","""572"""
" ""29572011120""",Vabasandra (Anekal)," ""12.80894"""," ""77.65198"""," ""E""","""572"""
" ""29572011121""",Nanjapura (Anekal)," ""12.810693"""," ""77.64153"""," ""E""","""572"""
" ""29572011122""",S.bingipura (Anekal)," ""12.832117"""," ""77.63927"""," ""E""","""572"""
" ""29572011123""",Bingipurapodu (Anekal)," ""12.832113"""," ""77.63927"""," ""E""","""572"""
" ""29572011124""",Maragondanahalli (Anekal)," ""12.828469"""," ""77.65502"""," ""E""","""572"""
" ""29572011125""",Shikaripalya-a (Anekal)," ""12.833592"""," ""77.6556"""," ""E""","""572"""
" ""29572011126""",Shikaripalya-b (Anekal)," ""12.834486"""," ""77.65252"""," ""E""","""572"""
" ""29572011127N""",Shikaripalya C (Anekal)," ""12.831827"""," ""77.6572"""," ""E""","""572"""
" ""29572011201""",Mantapa (Anekal)," ""12.808238"""," ""77.59675"""," ""E""","""572"""
" ""29572011202""",Halesampigehalli (Anekal)," ""12.81049"""," ""77.59198"""," ""E""","""572"""
" ""29572011203""",Jangalpalya (Anekal)," ""12.809679"""," ""77.59186"""," ""E""","""572"""
" ""29572011204""",Begehalli (Anekal)," ""12.793051"""," ""77.60366"""," ""E""","""572"""
" ""29572011205""",Kalkere (Anekal)," ""12.830239"""," ""77.59065"""," ""E""","""572"""
" ""29572011206""",Kalkere Colony (Anekal)," ""12.828104"""," ""77.59088"""," ""E""","""572"""
" ""29572011207""",Sampangiramnagar (Anekal)," ""12.824343"""," ""77.58678"""," ""E""","""572"""
" ""29572011208""",Sakalvara (Anekal)," ""12.820583"""," ""77.609215"""," ""E""","""572"""
" ""29572011209""",Chitekerepalya A (Anekal)," ""12.832662"""," ""77.60966"""," ""E""","""572"""
" ""29572011210""",Chitekerepalya B (Anekal)," ""12.833822"""," ""77.6059"""," ""E""","""572"""
" ""29572011211""",Malenalsandra (Anekal)," ""12.805259"""," ""77.604614"""," ""E""","""572"""
" ""29572011212""",Vajarhalli (Anekal)," ""12.806013"""," ""77.58973"""," ""E""","""572"""
" ""29572011213""",Lakshmipura (Anekal)," ""12.81872"""," ""77.59391"""," ""E""","""572"""
" ""29572011214""",Hulhalli A (Anekal)," ""12.827419"""," ""77.623146"""," ""E""","""572"""
" ""29572011215""",Hulhalli B (Anekal)," ""12.826224"""," ""77.61648"""," ""E""","""572"""
" ""29572011216""",Ramsandra (Anekal)," ""12.807724"""," ""77.61478"""," ""E""","""572"""
" ""29572011217""",S Chinainpalya (Anekal)," ""12.815217"""," ""77.61553"""," ""E""","""572"""
" ""29572011218""",Begehalli Vadarpalya (Anekal)," ""12.793891"""," ""77.60302"""," ""E""","""572"""
" ""29572011219""",Ragihalli (Anekal)," ""12.7384615"""," ""77.5755"""," ""E""","""572"""
" ""29572011220""",Jaipurdoddi (Anekal)," ""12.707472"""," ""77.569214"""," ""E""","""572"""
" ""29572011221""",Irulugeredoddi (Anekal)," ""12.745813"""," ""77.58035"""," ""E""","""572"""
" ""29572011222""",Koratageredoddi (Anekal)," ""12.732387"""," ""77.58244"""," ""E""","""572"""
" ""29572011223""",Shivnahalli (Anekal)," ""12.723006"""," ""77.574776"""," ""E""","""572"""
" ""29572011224""",Sevaramnayakandoddi (Anekal)," ""12.739483"""," ""77.58485"""," ""E""","""572"""
" ""29572011225""",Solepuradoddi (Anekal)," ""12.716677"""," ""77.70598"""," ""E""","""572"""
" ""29572011301""",Banneraghatta (Anekal)," ""12.812977"""," ""77.58095"""," ""E""","""572"""
" ""29572011302""",B.sampigehalli (Anekal)," ""12.804952"""," ""77.57884"""," ""E""","""572"""
" ""29572011303""",Byrappanahalli (Anekal)," ""12.802863"""," ""77.58061"""," ""E""","""572"""
" ""29572011304""",Kariyappanahalli (Anekal)," ""12.810035"""," ""77.58734"""," ""E""","""572"""
" ""29572011305""",Kempanayakanahalli (Anekal)," ""12.814357"""," ""77.58355"""," ""E""","""572"""
" ""29572011306""",Hakkipikkicolony (Anekal)," ""12.798977"""," ""77.55833"""," ""E""","""572"""
" ""29572011307""",Byatarayanadoddi (Anekal)," ""12.816028"""," ""77.55225"""," ""E""","""572"""
" ""29572011308""",Bhoothanahalli (Anekal)," ""12.80531"""," ""77.55788"""," ""E""","""572"""
" ""29572011309""",Bilwaradahalli (Anekal)," ""12.835165"""," ""77.57633"""," ""E""","""572"""
" ""29572011310""",Shyanaboganahalli (Anekal)," ""12.826449"""," ""77.56187"""," ""E""","""572"""
" ""29572011311""",Kannanayakana Agrahara (Anekal)," ""12.844448"""," ""77.55375"""," ""E""","""572"""
" ""29572011312""",Aamruthanagar (Anekal)," ""12.839476"""," ""77.550026"""," ""E""","""572"""
" ""29572011313""",Kallubalu (Anekal)," ""12.76933"""," ""77.62227"""," ""E""","""572"""
" ""29572011314""",Giddenahalli (Anekal)," ""12.764807"""," ""77.62231"""," ""E""","""572"""
" ""29572011315""",Mahanthaligapura (Anekal)," ""12.765272"""," ""77.61676"""," ""E""","""572"""
" ""29572011316""",Krishnadoddi (Anekal)," ""12.752481"""," ""77.61058"""," ""E""","""572"""
" ""29572011317""",Yellammanadoddi (Anekal)," ""12.747296"""," ""77.608376"""," ""E""","""572"""
" ""29572011318""",Bukkasagara (Anekal)," ""12.779645"""," ""77.619606"""," ""E""","""572"""
" ""29572011319""",Harapahalli (Anekal)," ""12.790647"""," ""77.62205"""," ""E""","""572"""
" ""29572011320""",Kasuvinakunte (Anekal)," ""12.767948"""," ""77.59722"""," ""E""","""572"""
" ""29572011321""",Vaderamanchanahalli (Anekal)," ""12.769505"""," ""77.630844"""," ""E""","""572"""
" ""29572011322""",Konasandra (Anekal)," ""12.762587"""," ""77.633896"""," ""E""","""572"""
" ""29572011323""",Bommandahalli (Anekal)," ""12.754054"""," ""77.63908"""," ""E""","""572"""
" ""29572011324""",Madappanadoddi (Anekal)," ""12.734605"""," ""77.59953"""," ""E""","""572"""
" ""29572011325N""",Ishwarya layout (Anekal)," ""12.769728"""," ""77.625595"""," ""E""","""572"""
" ""29572011326N""",Mutthurayaswamydoddi (Anekal)," ""12.74661"""," ""77.61492"""," ""E""","""572"""
" ""29572011401""",Dommasandra A (Anekal)," ""12.86192"""," ""77.74426"""," ""E""","""572"""
" ""29572011402""",Dommsandra H B (Anekal)," ""12.88573"""," ""77.73838"""," ""E""","""572"""
" ""29572011403""",Dommsandra C (Anekal)," ""12.8792715"""," ""77.75257"""," ""E""","""572"""
" ""29572011404""",Dommasandra Janathacolony (Anekal)," ""12.881634"""," ""77.7506"""," ""E""","""572"""
" ""29572011405""",Dommasandra Dargacolony (Anekal)," ""12.881822"""," ""77.744446"""," ""E""","""572"""
" ""29572011406""",Dommasandra A D Colony (Anekal)," ""12.877281"""," ""77.753204"""," ""E""","""572"""
" ""29572011407""",Dommasandra E (Anekal)," ""12.875341"""," ""77.75261"""," ""E""","""572"""
" ""29572011408""",Dommasandra Vinayakanagara (Anekal)," ""12.883828"""," ""77.73825"""," ""E""","""572"""
" ""29572011409""",Dommasandra Bank Colony (Anekal)," ""12.8801155"""," ""77.75417"""," ""E""","""572"""
" ""29572011410""",Yamare (Anekal)," ""12.873716"""," ""77.765144"""," ""E""","""572"""
" ""29572011411""",Sompura (Anekal)," ""12.867068"""," ""77.77441"""," ""E""","""572"""
" ""29572011412""",Kada Agrahara (Anekal)," ""12.863468"""," ""77.76374"""," ""E""","""572"""
" ""29572011413""",B Hosahalli (Anekal)," ""12.847466"""," ""77.763466"""," ""E""","""572"""
" ""29572011414""",Ittangooru (Anekal)," ""12.881155"""," ""77.78969"""," ""E""","""572"""
" ""29572011415""",Thigalachowdadenahalli A (Anekal)," ""12.885537"""," ""77.75816"""," ""E""","""572"""
" ""29572011416""",V. Kallahalli (Anekal)," ""12.881596"""," ""77.77677"""," ""E""","""572"""
" ""29572011417""",Thigalachowdadenahalli B (Anekal)," ""12.884138"""," ""77.755486"""," ""E""","""572"""
" ""29572011418""",Dommasandra A (Anekal)," ""12.861896"""," ""77.74424"""," ""E""","""572"""
" ""29572011419""",Chambenahalli (Anekal)," ""12.879842"""," ""77.762276"""," ""E""","""572"""
" ""29572011420""",Muttanallur (Anekal)," ""12.832133"""," ""77.733955"""," ""E""","""572"""
" ""29572011421""",Muttanallur Janatha Colony (Anekal)," ""12.833045"""," ""77.73627"""," ""E""","""572"""
" ""29572011422""",Ali Bommasandra (Anekal)," ""12.816281"""," ""77.73519"""," ""E""","""572"""
" ""29572011423""",Samanahalli (Anekal)," ""12.835158"""," ""77.7471"""," ""E""","""572"""
" ""29572011424""",Gopasandra (Anekal)," ""12.847977"""," ""77.73737"""," ""E""","""572"""
" ""29572011425""",Chikkathimmasandra (Anekal)," ""12.845131"""," ""77.7445"""," ""E""","""572"""
" ""29572011426""",Shingena Agrahaara (Anekal)," ""12.836433"""," ""77.716324"""," ""E""","""572"""
" ""29572011427""",Narayanaghatta (Anekal)," ""12.836249"""," ""77.72519"""," ""E""","""572"""
" ""29572011501""",Sarjapura-a (Anekal)," ""12.859368"""," ""77.78681"""," ""E""","""572"""
" ""29572011502""",Sarjapura-b (Anekal)," ""12.860837"""," ""77.78523"""," ""E""","""572"""
" ""29572011503""",Renukanagar (Anekal)," ""12.860153"""," ""77.781685"""," ""E""","""572"""
" ""29572011504""",Vidyanagar (Anekal)," ""12.861459"""," ""77.782394"""," ""E""","""572"""
" ""29572011505""",Sarigebeedi (Anekal)," ""12.859635"""," ""77.789474"""," ""E""","""572"""
" ""29572011506""",Kotebeedi -a (Anekal)," ""12.858858"""," ""77.784325"""," ""E""","""572"""
" ""29572011507""",Kotebeedi -b (Anekal)," ""12.857313"""," ""77.785194"""," ""E""","""572"""
" ""29572011508""",Maruthinagar (Anekal)," ""12.859778"""," ""77.79169"""," ""E""","""572"""
" ""29572011509""",Handenahalli (Anekal)," ""12.82502"""," ""77.76605"""," ""E""","""572"""
" ""29572011510""",Bikkanahalli (Anekal)," ""12.838096"""," ""77.760445"""," ""E""","""572"""
" ""29572011511""",Sollepura (Anekal)," ""12.830326"""," ""77.756714"""," ""E""","""572"""
" ""29572011512""",Kotaganahalli (Anekal)," ""12.833608"""," ""77.76632"""," ""E""","""572"""
" ""29572011513""",Billapura (Anekal)," ""12.781063"""," ""77.771164"""," ""E""","""572"""
" ""29572011514""",S.medihalli (Anekal)," ""12.823437"""," ""77.78669"""," ""E""","""572"""
" ""29572011515""",Thyavakanahalli (Anekal)," ""12.781063"""," ""77.771164"""," ""E""","""572"""
" ""29572011516""",Sulthanapalya (Anekal)," ""12.828747"""," ""77.77942"""," ""E""","""572"""
" ""29572011517""",Boorugunte (Anekal)," ""12.781063"""," ""77.771164"""," ""E""","""572"""
" ""29572011518""",Adigarakallahalli -a (Anekal)," ""12.781063"""," ""77.771164"""," ""E""","""572"""
" ""29572011519""",Adigarakallahalli -b (Anekal)," ""12.781063"""," ""77.771164"""," ""E""","""572"""
" ""29572011520""",Adigarakallahalli Ak Colony (Anekal)," ""12.781063"""," ""77.771164"""," ""E""","""572"""
" ""29572011521""",Bidaraguppe -a (Anekal)," ""12.806019"""," ""77.78724"""," ""E""","""572"""
" ""29572011522""",Bidaraguppe -b (Anekal)," ""12.805934"""," ""77.78394"""," ""E""","""572"""
" ""29572011523""",Jigala (Anekal)," ""12.797083"""," ""77.76249"""," ""E""","""572"""
" ""29572011524""",Arenuru (Anekal)," ""12.809667"""," ""77.7749"""," ""E""","""572"""
" ""29572011525""",Idlabele (Anekal)," ""12.791086"""," ""77.77667"""," ""E""","""572"""
" ""29572011526""",Chikkanahalli (Anekal)," ""12.789699"""," ""77.79024"""," ""E""","""572"""
" ""29572011527""",Gayathrinagar(silk Form) (Anekal)," ""12.815518"""," ""77.78929"""," ""E""","""572"""
" ""29572011528""",Mallenahalli (Anekal)," ""12.805959"""," ""77.79651"""," ""E""","""572"""
" ""29572011529""",Kumbarabeedi (Anekal)," ""12.86216"""," ""77.78776"""," ""E""","""572"""
" ""29572011530""",Venkateswara Temple (Anekal)," ""12.86112"""," ""77.78729"""," ""E""","""572"""
" ""29572011531""",Sarjapura Market Road (Anekal)," ""12.859368"""," ""77.786736"""," ""E""","""572"""
" ""29572011532""",Yallamma Temple (Anekal)," ""12.856887"""," ""77.78769"""," ""E""","""572"""
" ""29572011533N""",lndlabele rasthe (Anekal)," ""12.781153"""," ""77.7744"""," ""E""","""572"""
" ""29572011601""",Neriga (Anekal)," ""12.911914"""," ""77.77693"""," ""E""","""572"""
" ""29572011602""",Gonigotiipura (Anekal)," ""12.914743"""," ""77.79533"""," ""E""","""572"""
" ""29572011603""",Janthagondanahalli (Anekal)," ""12.923507"""," ""77.78582"""," ""E""","""572"""
" ""29572011604""",Nekkundidommasandra (Anekal)," ""12.927005"""," ""77.77561"""," ""E""","""572"""
" ""29572011605""",Chiikkanekkundi Badavane (Anekal)," ""12.938623"""," ""77.76685"""," ""E""","""572"""
" ""29572011606""",Chikkadasarahalli (Anekal)," ""12.89138"""," ""77.78429"""," ""E""","""572"""
" ""29572011607""",Kattariguppe (Anekal)," ""12.914724"""," ""77.76585"""," ""E""","""572"""
" ""29572011608""",Heggondanahalli (Anekal)," ""12.9056"""," ""77.74721"""," ""E""","""572"""
" ""29572011609""",Thippasandra (Anekal)," ""12.913098"""," ""77.753044"""," ""E""","""572"""
" ""29572011610""",Halasalli (Anekal)," ""12.923465"""," ""77.76261"""," ""E""","""572"""
" ""29572011611""",Ramanayakanahalli (Anekal)," ""12.909975"""," ""77.75547"""," ""E""","""572"""
" ""29572011612""",Bhovipalya (Anekal)," ""12.89324"""," ""77.79787"""," ""E""","""572"""
" ""29572011613""",Mahalchowdadenalli (Anekal)," ""12.872888"""," ""77.80771"""," ""E""","""572"""
" ""29572011614""",Muguluru-a (Anekal)," ""12.89231"""," ""77.82181"""," ""E""","""572"""
" ""29572011615""",Muguluru-b (Anekal)," ""12.894366"""," ""77.82165"""," ""E""","""572"""
" ""29572011616""",Kamanahalli (Anekal)," ""12.908128"""," ""77.79813"""," ""E""","""572"""
" ""29572011617""",Doddatimmasandra (Anekal)," ""12.879975"""," ""77.80534"""," ""E""","""572"""
" ""29572011618""",Kooguru (Anekal)," ""12.909111"""," ""77.81063"""," ""E""","""572"""
" ""29572011619""",Madapanahalli (Anekal)," ""12.922828"""," ""77.8112"""," ""E""","""572"""
" ""29572011620""",Tindlu (Anekal)," ""12.86295"""," ""77.808624"""," ""E""","""572"""
" ""29572011621""",Matnalli (Anekal)," ""12.870749"""," ""77.8294"""," ""E""","""572"""
" ""29572011622""",Pandithanaagrahara (Anekal)," ""12.88137"""," ""77.82722"""," ""E""","""572"""
" ""29572011623""",Kutaganahalli (Anekal)," ""12.888307"""," ""77.80234"""," ""E""","""572"""
" ""29572011624""",Rajivgandhinagara (Anekal)," ""12.88392"""," ""77.816025"""," ""E""","""572"""
" ""29572020101""",Maruthinagar (Bangalore Central)," ""12.954205"""," ""77.538055"""," ""F""","""572"""
" ""29572020102""",Ananth Nagara (Bangalore Central)," ""12.951152"""," ""77.54901"""," ""F""","""572"""
" ""29572020103""",Bapujinagar-1 (Bangalore Central)," ""12.954186"""," ""77.53901"""," ""F""","""572"""
" ""29572020104""",Bapujinagr-2 (Bangalore Central)," ""12.9547"""," ""77.540474"""," ""F""","""572"""
" ""29572020105""",Bhapuji Nagara-3 (Bangalore Central)," ""12.957069"""," ""77.542076"""," ""F""","""572"""
" ""29572020106""",Venkateshwara Nagara (Bangalore Central)," ""12.951435"""," ""77.537384"""," ""F""","""572"""
" ""29572020107""",Shamanna Nagara (Bangalore Central)," ""12.959592"""," ""77.543755"""," ""F""","""572"""
" ""29572020108""",F.a. Nagara-1 (Bangalore Central)," ""12.960638"""," ""77.543816"""," ""F""","""572"""
" ""29572020109""",F.a. Nagara-2 (Bangalore Central)," ""12.962055"""," ""77.54389"""," ""F""","""572"""
" ""29572020110""",Byatarayanapura -1 (Bangalore Central)," ""12.949268"""," ""77.542534"""," ""F""","""572"""
" ""29572020111""",Byatarayanapura -2 (Bangalore Central)," ""12.949268"""," ""77.542534"""," ""F""","""572"""
" ""29572020112""",Arafathnagar -1 (Bangalore Central)," ""12.956543"""," ""77.54473"""," ""F""","""572"""
" ""29572020113""",Arafathnagar -2 (Bangalore Central)," ""12.9628935"""," ""77.54474"""," ""F""","""572"""
" ""29572020114""",Gangondanahalli -1 (Bangalore Central)," ""12.952554"""," ""77.52555"""," ""F""","""572"""
" ""29572020115""",Gangondanahalli -2 (Bangalore Central)," ""12.952847"""," ""77.52671"""," ""F""","""572"""
" ""29572020116""",Chandra Layout (Bangalore Central)," ""12.956034"""," ""77.52518"""," ""F""","""572"""
" ""29572020117""",Kadturibanagar -1 (Bangalore Central)," ""12.955934"""," ""77.55206"""," ""F""","""572"""
" ""29572020118""",Kadturibanagar -2 (Bangalore Central)," ""12.955941"""," ""77.55213"""," ""F""","""572"""
" ""29572020119""",Arundhathi Nagar (Bangalore Central)," ""12.957437"""," ""77.524445"""," ""F""","""572"""
" ""29572020120""",Roshan Nagar (Bangalore Central)," ""12.950465"""," ""77.530014"""," ""F""","""572"""
" ""29572020121""",Sanjaya Nagar -1 (Bangalore Central)," ""12.951123"""," ""77.548836"""," ""F""","""572"""
" ""29572020122""",Sanjaya Nagar -2 (Bangalore Central)," ""12.951112"""," ""77.54893"""," ""F""","""572"""
" ""29572020123""",Nayandanahalli -1 (Bangalore Central)," ""12.944359"""," ""77.52205"""," ""F""","""572"""
" ""29572020124""",Nayandanahalli -2 (Bangalore Central)," ""12.9476185"""," ""77.52242"""," ""F""","""572"""
" ""29572020125""",Pantharapalya -1 (Bangalore Central)," ""12.942862"""," ""77.5257"""," ""F""","""572"""
" ""29572020126""",Pantharapalya -2 (Bangalore Central)," ""12.937467"""," ""77.524086"""," ""F""","""572"""
" ""29572020127""",Joythi Nagara (Bangalore Central)," ""12.95224"""," ""77.53567"""," ""F""","""572"""
" ""29572020128""",New Timber Layout (Bangalore Central)," ""12.95158"""," ""77.545425"""," ""F""","""572"""
" ""29572020129""",Devagowda Slum (Bangalore Central)," ""12.9530115"""," ""77.52382"""," ""F""","""572"""
" ""29572020201""",Ayyapasevasangha-1 (Bangalore Central)," ""12.961383"""," ""77.55225"""," ""F""","""572"""
" ""29572020202""",Ayyapasevasangha-2 (Bangalore Central)," ""12.961011"""," ""77.55206"""," ""F""","""572"""
" ""29572020203""",Jaga Jeevana Rama Nagar (Bangalore Central)," ""12.963846"""," ""77.55719"""," ""F""","""572"""
" ""29572020204""",Muslim Bariyal Ground -2 (Bangalore Central)," ""12.973625"""," ""77.524864"""," ""F""","""572"""
" ""29572020205""",Veeranjaneya Seva Sangha-1 (Bangalore Central)," ""12.960106"""," ""77.552246"""," ""F""","""572"""
" ""29572020206""",Veeranjaneya Seva Sangha -2 (Bangalore Central)," ""12.960107"""," ""77.552216"""," ""F""","""572"""
" ""29572020207""",V S Garden -1 (Bangalore Central)," ""12.9681"""," ""77.55368"""," ""F""","""572"""
